actype,version,isa_offset,phase,fl,tas,rocd_lo,rocd_nom,rocd_hi,fuel_lo,fuel_nom,fuel_hi
B739,thaiapm-202607,15,descent,120,313.0,,1472.0,,,,
B739,thaiapm-202607,15,climb,140,359.0,2534.0,2322.0,2073.0,,,
B739,thaiapm-202607,15,descent,140,335.0,,1802.0,,,,
B739,thaiapm-202607,15,climb,160,370.0,2447.0,2233.0,2000.0,,,
B739,thaiapm-202607,15,descent,160,347.0,,1872.0,,,,
B739,thaiapm-202607,15,climb,180,381.0,2272.0,2070.0,1864.0,,,
B739,thaiapm-202607,15,descent,180,359.0,,1927.0,,,,
B739,thaiapm-202607,15,climb,200,393.0,2080.0,1895.0,1712.0,,,
B739,thaiapm-202607,15,descent,200,370.0,,1967.0,,,,
B739,thaiapm-202607,15,climb,220,406.0,1889.0,1720.0,1544.0,,,
B739,thaiapm-202607,15,descent,220,381.0,,2017.0,,,,
B739,thaiapm-202607,15,climb,240,418.0,1703.0,1534.0,1369.0,,,
B739,thaiapm-202607,15,descent,240,392.0,,2066.0,,,,
B739,thaiapm-202607,15,climb,260,431.0,1525.0,1359.0,1200.0,,,
B739,thaiapm-202607,15,descent,260,403.0,,2097.0,,,,
B739,thaiapm-202607,15,climb,280,443.0,1383.0,1216.0,1072.0,,,
B739,thaiapm-202607,15,descent,280,415.0,,2128.0,,,,
B739,thaiapm-202607,15,climb,300,453.0,1336.0,1142.0,1002.0,,,
B739,thaiapm-202607,15,descent,300,427.0,,2136.0,,,,
B739,thaiapm-202607,15,cruise,300,457.0,,,,,,
B739,thaiapm-202607,15,climb,320,449.0,1262.0,1064.0,920.0,,,
B739,thaiapm-202607,15,descent,320,430.0,,2055.0,,,,
B739,thaiapm-202607,15,cruise,320,453.0,,,,,,
B739,thaiapm-202607,15,climb,340,445.0,1088.0,944.0,816.0,,,
B739,thaiapm-202607,15,descent,340,426.0,,1759.0,,,,
B739,thaiapm-202607,15,cruise,340,449.0,,,,,,
B739,thaiapm-202607,15,climb,360,441.0,959.0,855.0,688.0,,,
B739,thaiapm-202607,15,descent,360,422.0,,1344.0,,,,
B739,thaiapm-202607,15,cruise,360,445.0,,,,,,
B744,thaiapm-202607,15,climb,0,171.0,2019.0,1825.0,1662.0,,,
B744,thaiapm-202607,15,descent,0,152.0,,769.0,,,,
B744,thaiapm-202607,15,climb,5,172.0,2019.0,1825.0,1662.0,,,
B744,thaiapm-202607,15,descent,5,153.0,,769.0,,,,
B744,thaiapm-202607,15,climb,10,173.0,2019.0,1825.0,1662.0,,,
B744,thaiapm-202607,15,descent,10,154.0,,769.0,,,,
B744,thaiapm-202607,15,climb,15,175.0,1962.0,1712.0,1515.0,,,
B744,thaiapm-202607,15,descent,15,162.0,,777.0,,,,
B744,thaiapm-202607,15,climb,20,178.0,1906.0,1600.0,1367.0,,,
B744,thaiapm-202607,15,descent,20,171.0,,784.0,,,,
B744,thaiapm-202607,15,climb,30,182.0,1794.0,1375.0,1072.0,,,
B744,thaiapm-202607,15,descent,30,188.0,,800.0,,,,
B744,thaiapm-202607,15,climb,40,223.0,1930.0,1512.0,1223.0,,,
B744,thaiapm-202607,15,descent,40,202.0,,944.0,,,,
B744,thaiapm-202607,15,climb,60,272.0,2489.0,2097.0,1775.0,,,
B744,thaiapm-202607,15,descent,60,231.0,,1169.0,,,,
B744,thaiapm-202607,15,climb,80,280.0,2883.0,2520.0,2189.0,,,
B744,thaiapm-202607,15,descent,80,256.0,,1234.0,,,,
B744,thaiapm-202607,15,climb,100,305.0,2308.0,1940.0,1692.0,,,
B744,thaiapm-202607,15,descent,100,281.0,,1200.0,,,,
B744,thaiapm-202607,15,climb,120,351.0,2178.0,1796.0,1495.0,,,
B744,thaiapm-202607,15,descent,120,303.0,,1278.0,,,,
B744,thaiapm-202607,15,climb,140,388.0,2816.0,2393.0,1961.0,,,
B744,thaiapm-202607,15,descent,140,329.0,,1441.0,,,,
B744,thaiapm-202607,15,climb,160,403.0,2983.0,2548.0,2056.0,,,
B744,thaiapm-202607,15,descent,160,351.0,,1534.0,,,,
B744,thaiapm-202607,15,climb,180,415.0,2839.0,2416.0,1928.0,,,
B744,thaiapm-202607,15,descent,180,364.0,,1643.0,,,,
B744,thaiapm-202607,15,climb,200,428.0,2615.0,2198.0,1775.0,,,
B744,thaiapm-202607,15,descent,200,376.0,,1763.0,,,,
B744,thaiapm-202607,15,climb,220,441.0,2385.0,2000.0,1647.0,,,
B744,thaiapm-202607,15,descent,220,388.0,,1829.0,,,,
B744,thaiapm-202607,15,climb,240,455.0,2209.0,1848.0,1520.0,,,
B744,thaiapm-202607,15,descent,240,401.0,,1872.0,,,,
B744,thaiapm-202607,15,climb,260,469.0,2089.0,1736.0,1400.0,,,
B744,thaiapm-202607,15,descent,260,414.0,,1895.0,,,,
B744,thaiapm-202607,15,climb,280,481.0,2008.0,1678.0,1352.0,,,
B744,thaiapm-202607,15,descent,280,427.0,,1927.0,,,,
B744,thaiapm-202607,15,climb,300,490.0,1911.0,1484.0,1153.0,,,
B744,thaiapm-202607,15,descent,300,440.0,,1946.0,,,,
B744,thaiapm-202607,15,cruise,300,490.0,,,,,,
B744,thaiapm-202607,15,climb,320,486.0,1862.0,1405.0,1041.0,,,
B744,thaiapm-202607,15,descent,320,454.0,,1868.0,,,,
B744,thaiapm-202607,15,cruise,320,486.0,,,,,,
B744,thaiapm-202607,15,climb,340,482.0,1757.0,1425.0,1119.0,,,
B744,thaiapm-202607,15,descent,340,463.0,,1697.0,,,,
B744,thaiapm-202607,15,cruise,340,482.0,,,,,,
B744,thaiapm-202607,15,climb,360,477.0,1623.0,1312.0,1103.0,,,
B744,thaiapm-202607,15,descent,360,459.0,,1553.0,,,,
B744,thaiapm-202607,15,cruise,360,477.0,,,,,,
B744,thaiapm-202607,15,climb,380,477.0,1569.0,1324.0,1041.0,,,
B744,thaiapm-202607,15,descent,380,459.0,,1472.0,,,,
B744,thaiapm-202607,15,cruise,380,477.0,,,,,,
B744,thaiapm-202607,15,climb,400,477.0,1488.0,1324.0,994.0,,,
B744,thaiapm-202607,15,descent,400,459.0,,1400.0,,,,
B744,thaiapm-202607,15,cruise,400,477.0,,,,,,
B748,thaiapm-202607,15,climb,0,186.0,2016.0,1744.0,1538.0,,,
B748,thaiapm-202607,15,descent,0,132.0,,431.0,,,,
B748,thaiapm-202607,15,climb,5,187.0,2016.0,1744.0,1538.0,,,
B748,thaiapm-202607,15,descent,5,146.0,,616.0,,,,
B748,thaiapm-202607,15,climb,10,189.0,2016.0,1744.0,1538.0,,,
B748,thaiapm-202607,15,descent,10,161.0,,800.0,,,,
B748,thaiapm-202607,15,climb,15,191.0,1871.0,1599.0,1392.0,,,
B748,thaiapm-202607,15,descent,15,169.0,,820.0,,,,
B748,thaiapm-202607,15,climb,20,194.0,1727.0,1455.0,1246.0,,,
B748,thaiapm-202607,15,descent,20,177.0,,839.0,,,,
B748,thaiapm-202607,15,climb,30,199.0,1438.0,1166.0,955.0,,,
B748,thaiapm-202607,15,descent,30,192.0,,878.0,,,,
B748,thaiapm-202607,15,climb,40,233.0,1622.0,1359.0,1120.0,,,
B748,thaiapm-202607,15,descent,40,205.0,,998.0,,,,
B748,thaiapm-202607,15,climb,60,272.0,2223.0,1896.0,1579.0,,,
B748,thaiapm-202607,15,descent,60,231.0,,1231.0,,,,
B748,thaiapm-202607,15,climb,80,280.0,2617.0,2241.0,1920.0,,,
B748,thaiapm-202607,15,descent,80,257.0,,1375.0,,,,
B748,thaiapm-202607,15,climb,100,318.0,2112.0,1738.0,1497.0,,,
B748,thaiapm-202607,15,descent,100,281.0,,1312.0,,,,
B748,thaiapm-202607,15,climb,120,362.0,1888.0,1489.0,1216.0,,,
B748,thaiapm-202607,15,descent,120,303.0,,1289.0,,,,
B748,thaiapm-202607,15,climb,140,399.0,2128.0,1761.0,1456.0,,,
B748,thaiapm-202607,15,descent,140,330.0,,1388.0,,,,
B748,thaiapm-202607,15,climb,160,417.0,2047.0,1736.0,1460.0,,,
B748,thaiapm-202607,15,descent,160,353.0,,1461.0,,,,
B748,thaiapm-202607,15,climb,180,432.0,1936.0,1643.0,1400.0,,,
B748,thaiapm-202607,15,descent,180,367.0,,1553.0,,,,
B748,thaiapm-202607,15,climb,200,445.0,1827.0,1534.0,1334.0,,,
B748,thaiapm-202607,15,descent,200,380.0,,1647.0,,,,
B748,thaiapm-202607,15,climb,220,458.0,1670.0,1394.0,1223.0,,,
B748,thaiapm-202607,15,descent,220,394.0,,1728.0,,,,
B748,thaiapm-202607,15,climb,240,472.0,1529.0,1256.0,1103.0,,,
B748,thaiapm-202607,15,descent,240,408.0,,1766.0,,,,
B748,thaiapm-202607,15,climb,260,485.0,1444.0,1191.0,1033.0,,,
B748,thaiapm-202607,15,descent,260,420.0,,1781.0,,,,
B748,thaiapm-202607,15,climb,280,499.0,1472.0,1255.0,1082.0,,,
B748,thaiapm-202607,15,descent,280,433.0,,1794.0,,,,
B748,thaiapm-202607,15,climb,300,495.0,1488.0,1255.0,1074.0,,,
B748,thaiapm-202607,15,descent,300,445.0,,1794.0,,,,
B748,thaiapm-202607,15,cruise,300,495.0,,,,,,
B748,thaiapm-202607,15,climb,320,491.0,1605.0,1220.0,1017.0,,,
B748,thaiapm-202607,15,descent,320,458.0,,1794.0,,,,
B748,thaiapm-202607,15,cruise,320,491.0,,,,,,
B748,thaiapm-202607,15,climb,340,486.0,1919.0,1413.0,1138.0,,,
B748,thaiapm-202607,15,descent,340,463.0,,1778.0,,,,
B748,thaiapm-202607,15,cruise,340,486.0,,,,,,
B748,thaiapm-202607,15,climb,360,482.0,1914.0,1503.0,1177.0,,,
B748,thaiapm-202607,15,descent,360,459.0,,1762.0,,,,
B748,thaiapm-202607,15,cruise,360,482.0,,,,,,
B748,thaiapm-202607,15,climb,380,482.0,1650.0,1359.0,1014.0,,,
B748,thaiapm-202607,15,descent,380,459.0,,1666.0,,,,
B748,thaiapm-202607,15,cruise,380,482.0,,,,,,
B748,thaiapm-202607,15,climb,400,482.0,1505.0,1281.0,959.0,,,
B748,thaiapm-202607,15,descent,400,459.0,,1480.0,,,,
B752,thaiapm-202607,15,climb,0,177.0,2527.0,2194.0,1825.0,,,
B752,thaiapm-202607,15,descent,0,137.0,,691.0,,,,
B752,thaiapm-202607,15,climb,5,178.0,2527.0,2194.0,1825.0,,,
B752,thaiapm-202607,15,descent,5,138.0,,691.0,,,,
B752,thaiapm-202607,15,climb,10,180.0,2527.0,2194.0,1825.0,,,
B752,thaiapm-202607,15,descent,10,139.0,,691.0,,,,
B752,thaiapm-202607,15,climb,15,182.0,2383.0,2067.0,1745.0,,,
B752,thaiapm-202607,15,descent,15,150.0,,687.0,,,,
B752,thaiapm-202607,15,climb,20,185.0,2239.0,1940.0,1664.0,,,
B752,thaiapm-202607,15,descent,20,162.0,,683.0,,,,
B752,thaiapm-202607,15,climb,30,191.0,1951.0,1686.0,1503.0,,,
B752,thaiapm-202607,15,descent,30,185.0,,675.0,,,,
B752,thaiapm-202607,15,climb,40,222.0,2047.0,1787.0,1583.0,,,
B752,thaiapm-202607,15,descent,40,202.0,,819.0,,,,
B752,thaiapm-202607,15,climb,60,265.0,2319.0,2047.0,1791.0,,,
B752,thaiapm-202607,15,descent,60,231.0,,1041.0,,,,
B752,thaiapm-202607,15,climb,80,279.0,2470.0,2183.0,1919.0,,,
B752,thaiapm-202607,15,descent,80,253.0,,1169.0,,,,
B752,thaiapm-202607,15,climb,100,298.0,2198.0,1833.0,1536.0,,,
B752,thaiapm-202607,15,descent,100,278.0,,1219.0,,,,
B752,thaiapm-202607,15,climb,120,327.0,2094.0,1712.0,1431.0,,,
B752,thaiapm-202607,15,descent,120,299.0,,1362.0,,,,
B752,thaiapm-202607,15,climb,140,349.0,2191.0,1872.0,1662.0,,,
B752,thaiapm-202607,15,descent,140,315.0,,1569.0,,,,
B752,thaiapm-202607,15,climb,160,363.0,2089.0,1767.0,1561.0,,,
B752,thaiapm-202607,15,descent,160,335.0,,1639.0,,,,
B752,thaiapm-202607,15,climb,180,375.0,1945.0,1623.0,1433.0,,,
B752,thaiapm-202607,15,descent,180,352.0,,1695.0,,,,
B752,thaiapm-202607,15,climb,200,386.0,1791.0,1488.0,1297.0,,,
B752,thaiapm-202607,15,descent,200,366.0,,1753.0,,,,
B752,thaiapm-202607,15,climb,220,398.0,1679.0,1375.0,1161.0,,,
B752,thaiapm-202607,15,descent,220,381.0,,1778.0,,,,
B752,thaiapm-202607,15,climb,240,411.0,1519.0,1216.0,1025.0,,,
B752,thaiapm-202607,15,descent,240,394.0,,1809.0,,,,
B752,thaiapm-202607,15,climb,260,425.0,1359.0,1072.0,911.0,,,
B752,thaiapm-202607,15,descent,260,407.0,,1809.0,,,,
B752,thaiapm-202607,15,climb,280,438.0,1263.0,959.0,798.0,,,
B752,thaiapm-202607,15,descent,280,420.0,,1759.0,,,,
B752,thaiapm-202607,15,climb,300,451.0,1232.0,902.0,738.0,,,
B752,thaiapm-202607,15,descent,300,432.0,,1659.0,,,,
B752,thaiapm-202607,15,climb,320,453.0,1273.0,902.0,706.0,,,
B752,thaiapm-202607,15,descent,320,443.0,,1452.0,,,,
B752,thaiapm-202607,15,cruise,320,458.0,,,,,,
B752,thaiapm-202607,15,climb,340,449.0,1239.0,894.0,674.0,,,
B752,thaiapm-202607,15,descent,340,445.0,,1247.0,,,,
B752,thaiapm-202607,15,cruise,340,454.0,,,,,,
B752,thaiapm-202607,15,climb,360,445.0,1134.0,909.0,737.0,,,
B752,thaiapm-202607,15,descent,360,441.0,,1181.0,,,,
B752,thaiapm-202607,15,cruise,360,450.0,,,,,,
B763,thaiapm-202607,15,climb,0,175.0,2881.0,2559.0,2306.0,,,
B763,thaiapm-202607,15,descent,0,122.0,,400.0,,,,
B763,thaiapm-202607,15,climb,5,176.0,2881.0,2559.0,2306.0,,,
B763,thaiapm-202607,15,descent,5,134.0,,569.0,,,,
B763,thaiapm-202607,15,climb,10,178.0,2881.0,2559.0,2306.0,,,
B763,thaiapm-202607,15,descent,10,145.0,,738.0,,,,
B763,thaiapm-202607,15,climb,15,180.0,2712.0,2391.0,2141.0,,,
B763,thaiapm-202607,15,descent,15,156.0,,761.0,,,,
B763,thaiapm-202607,15,climb,20,183.0,2544.0,2223.0,1977.0,,,
B763,thaiapm-202607,15,descent,20,166.0,,784.0,,,,
B763,thaiapm-202607,15,climb,30,188.0,2206.0,1888.0,1647.0,,,
B763,thaiapm-202607,15,descent,30,188.0,,831.0,,,,
B763,thaiapm-202607,15,climb,40,222.0,2272.0,1969.0,1727.0,,,
B763,thaiapm-202607,15,descent,40,206.0,,975.0,,,,
B763,thaiapm-202607,15,climb,60,266.0,2664.0,2322.0,2014.0,,,
B763,thaiapm-202607,15,descent,60,235.0,,1192.0,,,,
B763,thaiapm-202607,15,climb,80,280.0,2952.0,2556.0,2214.0,,,
B763,thaiapm-202607,15,descent,80,259.0,,1289.0,,,,
B763,thaiapm-202607,15,climb,100,302.0,2480.0,2003.0,1694.0,,,
B763,thaiapm-202607,15,descent,100,282.0,,1281.0,,,,
B763,thaiapm-202607,15,climb,120,342.0,2472.0,1912.0,1534.0,,,
B763,thaiapm-202607,15,descent,120,305.0,,1378.0,,,,
B763,thaiapm-202607,15,climb,140,373.0,2858.0,2330.0,1934.0,,,
B763,thaiapm-202607,15,descent,140,329.0,,1569.0,,,,
B763,thaiapm-202607,15,climb,160,387.0,2800.0,2280.0,1950.0,,,
B763,thaiapm-202607,15,descent,160,349.0,,1662.0,,,,
B763,thaiapm-202607,15,climb,180,399.0,2719.0,2175.0,1848.0,,,
B763,thaiapm-202607,15,descent,180,363.0,,1806.0,,,,
B763,thaiapm-202607,15,climb,200,412.0,2568.0,2031.0,1705.0,,,
B763,thaiapm-202607,15,descent,200,378.0,,1969.0,,,,
B763,thaiapm-202607,15,climb,220,425.0,2377.0,1864.0,1569.0,,,
B763,thaiapm-202607,15,descent,220,394.0,,2058.0,,,,
B763,thaiapm-202607,15,climb,240,438.0,2194.0,1720.0,1456.0,,,
B763,thaiapm-202607,15,descent,240,407.0,,2120.0,,,,
B763,thaiapm-202607,15,climb,260,451.0,2066.0,1647.0,1391.0,,,
B763,thaiapm-202607,15,descent,260,420.0,,2144.0,,,,
B763,thaiapm-202607,15,climb,280,462.0,2050.0,1705.0,1359.0,,,
B763,thaiapm-202607,15,descent,280,434.0,,2128.0,,,,
B763,thaiapm-202607,15,climb,300,471.0,2097.0,1720.0,1328.0,,,
B763,thaiapm-202607,15,descent,300,446.0,,2081.0,,,,
B763,thaiapm-202607,15,cruise,300,471.0,,,,,,
B763,thaiapm-202607,15,climb,320,467.0,2056.0,1600.0,1256.0,,,
B763,thaiapm-202607,15,descent,320,453.0,,1969.0,,,,
B763,thaiapm-202607,15,cruise,320,467.0,,,,,,
B763,thaiapm-202607,15,climb,340,463.0,2009.0,1584.0,1209.0,,,
B763,thaiapm-202607,15,descent,340,454.0,,1681.0,,,,
B763,thaiapm-202607,15,cruise,340,463.0,,,,,,
B763,thaiapm-202607,15,climb,360,459.0,1922.0,1584.0,1219.0,,,
B763,thaiapm-202607,15,descent,360,450.0,,1456.0,,,,
B763,thaiapm-202607,15,cruise,360,459.0,,,,,,
B763,thaiapm-202607,15,climb,380,459.0,1745.0,1506.0,1200.0,,,
B763,thaiapm-202607,15,descent,380,450.0,,1438.0,,,,
B763,thaiapm-202607,15,cruise,380,459.0,,,,,,
B772,thaiapm-202607,15,climb,0,171.0,2594.0,2416.0,2241.0,,,
B772,thaiapm-202607,15,descent,0,117.0,,431.0,,,,
B772,thaiapm-202607,15,climb,5,172.0,2594.0,2416.0,2241.0,,,
B772,thaiapm-202607,15,descent,5,130.0,,584.0,,,,
B772,thaiapm-202607,15,climb,10,173.0,2594.0,2416.0,2241.0,,,
B772,thaiapm-202607,15,descent,10,144.0,,738.0,,,,
B772,thaiapm-202607,15,climb,15,175.0,2302.0,2116.0,1936.0,,,
B772,thaiapm-202607,15,descent,15,155.0,,753.0,,,,
B772,thaiapm-202607,15,climb,20,178.0,2009.0,1816.0,1631.0,,,
B772,thaiapm-202607,15,descent,20,165.0,,769.0,,,,
B772,thaiapm-202607,15,climb,30,182.0,1425.0,1216.0,1022.0,,,
B772,thaiapm-202607,15,descent,30,187.0,,800.0,,,,
B772,thaiapm-202607,15,climb,40,223.0,1722.0,1512.0,1280.0,,,
B772,thaiapm-202607,15,descent,40,201.0,,847.0,,,,
B772,thaiapm-202607,15,climb,60,271.0,2162.0,1945.0,1712.0,,,
B772,thaiapm-202607,15,descent,60,228.0,,975.0,,,,
B772,thaiapm-202607,15,climb,80,280.0,2241.0,2033.0,1848.0,,,
B772,thaiapm-202607,15,descent,80,247.0,,1089.0,,,,
B772,thaiapm-202607,15,climb,100,304.0,1744.0,1520.0,1352.0,,,
B772,thaiapm-202607,15,descent,100,272.0,,1112.0,,,,
B772,thaiapm-202607,15,climb,120,342.0,1872.0,1495.0,1278.0,,,
B772,thaiapm-202607,15,descent,120,297.0,,1177.0,,,,
B772,thaiapm-202607,15,climb,140,365.0,2384.0,1911.0,1631.0,,,
B772,thaiapm-202607,15,descent,140,314.0,,1297.0,,,,
B772,thaiapm-202607,15,climb,160,377.0,2272.0,1864.0,1569.0,,,
B772,thaiapm-202607,15,descent,160,336.0,,1400.0,,,,
B772,thaiapm-202607,15,climb,180,389.0,2144.0,1802.0,1497.0,,,
B772,thaiapm-202607,15,descent,180,356.0,,1544.0,,,,
B772,thaiapm-202607,15,climb,200,401.0,2016.0,1728.0,1416.0,,,
B772,thaiapm-202607,15,descent,200,372.0,,1647.0,,,,
B772,thaiapm-202607,15,climb,220,414.0,1888.0,1631.0,1312.0,,,
B772,thaiapm-202607,15,descent,220,385.0,,1703.0,,,,
B772,thaiapm-202607,15,climb,240,426.0,1759.0,1503.0,1169.0,,,
B772,thaiapm-202607,15,descent,240,397.0,,1769.0,,,,
B772,thaiapm-202607,15,climb,260,440.0,1600.0,1359.0,1006.0,,,
B772,thaiapm-202607,15,descent,260,409.0,,1825.0,,,,
B772,thaiapm-202607,15,climb,280,452.0,1433.0,1216.0,862.0,,,
B772,thaiapm-202607,15,descent,280,421.0,,1872.0,,,,
B772,thaiapm-202607,15,climb,300,466.0,1304.0,1103.0,800.0,,,
B772,thaiapm-202607,15,descent,300,434.0,,1888.0,,,,
B772,thaiapm-202607,15,climb,320,477.0,1304.0,1103.0,881.0,,,
B772,thaiapm-202607,15,descent,320,447.0,,1872.0,,,,
B772,thaiapm-202607,15,cruise,320,481.0,,,,,,
B772,thaiapm-202607,15,climb,340,472.0,1417.0,1183.0,978.0,,,
B772,thaiapm-202607,15,descent,340,458.0,,1825.0,,,,
B772,thaiapm-202607,15,cruise,340,477.0,,,,,,
B772,thaiapm-202607,15,climb,360,468.0,1370.0,1112.0,912.0,,,
B772,thaiapm-202607,15,descent,360,450.0,,1697.0,,,,
B772,thaiapm-202607,15,cruise,360,473.0,,,,,,
B772,thaiapm-202607,15,climb,380,468.0,1192.0,952.0,753.0,,,
B772,thaiapm-202607,15,descent,380,450.0,,1519.0,,,,
B772,thaiapm-202607,15,cruise,380,473.0,,,,,,
B772,thaiapm-202607,15,climb,400,468.0,1080.0,862.0,609.0,,,
B772,thaiapm-202607,15,descent,400,450.0,,1391.0,,,,
B772,thaiapm-202607,15,cruise,400,473.0,,,,,,
B773,thaiapm-202607,15,climb,0,189.0,2540.0,2400.0,2275.0,,,
B773,thaiapm-202607,15,descent,0,147.0,,769.0,,,,
B773,thaiapm-202607,15,climb,5,190.0,2540.0,2400.0,2275.0,,,
B773,thaiapm-202607,15,descent,5,148.0,,769.0,,,,
B773,thaiapm-202607,15,climb,10,192.0,2540.0,2400.0,2275.0,,,
B773,thaiapm-202607,15,descent,10,149.0,,769.0,,,,
B773,thaiapm-202607,15,climb,15,194.0,2274.0,2116.0,1986.0,,,
B773,thaiapm-202607,15,descent,15,159.0,,780.0,,,,
B773,thaiapm-202607,15,climb,20,196.0,2007.0,1833.0,1697.0,,,
B773,thaiapm-202607,15,descent,20,169.0,,792.0,,,,
B773,thaiapm-202607,15,climb,30,199.0,1475.0,1266.0,1119.0,,,
B773,thaiapm-202607,15,descent,30,188.0,,816.0,,,,
B773,thaiapm-202607,15,climb,40,233.0,1809.0,1592.0,1416.0,,,
B773,thaiapm-202607,15,descent,40,202.0,,839.0,,,,
B773,thaiapm-202607,15,climb,60,272.0,2191.0,1992.0,1769.0,,,
B773,thaiapm-202607,15,descent,60,228.0,,1006.0,,,,
B773,thaiapm-202607,15,climb,80,280.0,2206.0,2017.0,1809.0,,,
B773,thaiapm-202607,15,descent,80,248.0,,1166.0,,,,
B773,thaiapm-202607,15,climb,100,305.0,1767.0,1512.0,1359.0,,,
B773,thaiapm-202607,15,descent,100,268.0,,1198.0,,,,
B773,thaiapm-202607,15,climb,120,349.0,1841.0,1561.0,1309.0,,,
B773,thaiapm-202607,15,descent,120,292.0,,1233.0,,,,
B773,thaiapm-202607,15,climb,140,377.0,2248.0,2008.0,1702.0,,,
B773,thaiapm-202607,15,descent,140,312.0,,1312.0,,,,
B773,thaiapm-202607,15,climb,160,388.0,2088.0,1880.0,1670.0,,,
B773,thaiapm-202607,15,descent,160,337.0,,1383.0,,,,
B773,thaiapm-202607,15,climb,180,399.0,1912.0,1736.0,1569.0,,,
B773,thaiapm-202607,15,descent,180,360.0,,1542.0,,,,
B773,thaiapm-202607,15,climb,200,412.0,1744.0,1588.0,1456.0,,,
B773,thaiapm-202607,15,descent,200,374.0,,1709.0,,,,
B773,thaiapm-202607,15,climb,220,425.0,1584.0,1445.0,1344.0,,,
B773,thaiapm-202607,15,descent,220,386.0,,1742.0,,,,
B773,thaiapm-202607,15,climb,240,438.0,1433.0,1312.0,1216.0,,,
B773,thaiapm-202607,15,descent,240,398.0,,1777.0,,,,
B773,thaiapm-202607,15,climb,260,451.0,1288.0,1169.0,1080.0,,,
B773,thaiapm-202607,15,descent,260,410.0,,1802.0,,,,
B773,thaiapm-202607,15,climb,280,464.0,1144.0,1025.0,936.0,,,
B773,thaiapm-202607,15,descent,280,422.0,,1817.0,,,,
B773,thaiapm-202607,15,climb,300,477.0,1127.0,962.0,816.0,,,
B773,thaiapm-202607,15,descent,300,436.0,,1809.0,,,,
B773,thaiapm-202607,15,climb,320,477.0,1200.0,994.0,784.0,,,
B773,thaiapm-202607,15,descent,320,450.0,,1681.0,,,,
B773,thaiapm-202607,15,climb,340,472.0,1248.0,1041.0,855.0,,,
B773,thaiapm-202607,15,descent,340,445.0,,1616.0,,,,
B773,thaiapm-202607,15,cruise,340,477.0,,,,,,
B773,thaiapm-202607,15,climb,360,468.0,1184.0,1009.0,855.0,,,
B773,thaiapm-202607,15,descent,360,441.0,,1559.0,,,,
B773,thaiapm-202607,15,cruise,360,473.0,,,,,,
B773,thaiapm-202607,15,climb,380,468.0,1234.0,928.0,737.0,,,
B773,thaiapm-202607,15,cruise,380,473.0,,,,,,
B77L,thaiapm-202607,15,climb,0,178.0,2591.0,2400.0,2238.0,,,
B77L,thaiapm-202607,15,descent,0,116.0,,497.0,,,,
B77L,thaiapm-202607,15,climb,5,179.0,2591.0,2400.0,2238.0,,,
B77L,thaiapm-202607,15,descent,5,132.0,,633.0,,,,
B77L,thaiapm-202607,15,climb,10,181.0,2591.0,2400.0,2238.0,,,
B77L,thaiapm-202607,15,descent,10,149.0,,769.0,,,,
B77L,thaiapm-202607,15,climb,15,182.0,2516.0,2272.0,2074.0,,,
B77L,thaiapm-202607,15,descent,15,159.0,,784.0,,,,
B77L,thaiapm-202607,15,climb,20,184.0,2441.0,2144.0,1911.0,,,
B77L,thaiapm-202607,15,descent,20,169.0,,800.0,,,,
B77L,thaiapm-202607,15,climb,30,188.0,2291.0,1888.0,1584.0,,,
B77L,thaiapm-202607,15,descent,30,189.0,,831.0,,,,
B77L,thaiapm-202607,15,climb,40,224.0,2233.0,1888.0,1592.0,,,
B77L,thaiapm-202607,15,descent,40,202.0,,888.0,,,,
B77L,thaiapm-202607,15,climb,60,269.0,2478.0,2144.0,1809.0,,,
B77L,thaiapm-202607,15,descent,60,230.0,,1016.0,,,,
B77L,thaiapm-202607,15,climb,80,280.0,2800.0,2369.0,2019.0,,,
B77L,thaiapm-202607,15,descent,80,253.0,,1119.0,,,,
B77L,thaiapm-202607,15,climb,100,301.0,2706.0,2085.0,1650.0,,,
B77L,thaiapm-202607,15,descent,100,278.0,,1150.0,,,,
B77L,thaiapm-202607,15,climb,120,337.0,2784.0,2163.0,1584.0,,,
B77L,thaiapm-202607,15,descent,120,300.0,,1200.0,,,,
B77L,thaiapm-202607,15,climb,140,369.0,2912.0,2486.0,1903.0,,,
B77L,thaiapm-202607,15,descent,140,324.0,,1336.0,,,,
B77L,thaiapm-202607,15,climb,160,387.0,2866.0,2502.0,2027.0,,,
B77L,thaiapm-202607,15,descent,160,350.0,,1439.0,,,,
B77L,thaiapm-202607,15,climb,180,399.0,2816.0,2447.0,2093.0,,,
B77L,thaiapm-202607,15,descent,180,364.0,,1559.0,,,,
B77L,thaiapm-202607,15,climb,200,412.0,2672.0,2288.0,1984.0,,,
B77L,thaiapm-202607,15,descent,200,376.0,,1712.0,,,,
B77L,thaiapm-202607,15,climb,220,425.0,2497.0,2136.0,1822.0,,,
B77L,thaiapm-202607,15,descent,220,390.0,,1786.0,,,,
B77L,thaiapm-202607,15,climb,240,439.0,2303.0,1977.0,1647.0,,,
B77L,thaiapm-202607,15,descent,240,405.0,,1833.0,,,,
B77L,thaiapm-202607,15,climb,260,453.0,2159.0,1816.0,1495.0,,,
B77L,thaiapm-202607,15,descent,260,417.0,,1872.0,,,,
